city_name,clouds_all,dt,dt_iso,lat,lon,main_dew_point,main_feels_like,main_humidity,main_pressure,main_temp,main_temp_max,main_temp_min,rain_1h,rain_3h,snow_1h,snow_3h,timezone,weather_description,weather_icon,weather_id,weather_main,wind_deg,wind_gust,wind_speed
Patagonia,97,1746237600,2025-05-03 02:00:00 +0000 UTC,-41.810147,-68.906269,2.62,2.59,86,1016,4.76,5.74,4.07,,,,,-10800,overcast clouds,04n,804,Clouds,306,,2.53
Patagonia,100,1746241200,2025-05-03 03:00:00 +0000 UTC,-41.810147,-68.906269,2.29,1.94,89,1016,3.93,4.82,3.32,,,,,-10800,overcast clouds,04n,804,Clouds,312,,2.18
Patagonia,98,1746244800,2025-05-03 04:00:00 +0000 UTC,-41.810147,-68.906269,2.43,1.97,91,1016,3.76,4.58,3.07,,,,,-10800,overcast clouds,04n,804,Clouds,311,,1.96
Patagonia,100,1746248400,2025-05-03 05:00:00 +0000 UTC,-41.810147,-68.906269,2.64,2.29,92,1015,3.82,4.54,3.01,,,,,-10800,overcast clouds,04n,804,Clouds,317,,1.74
Patagonia,100,1746252000,2025-05-03 06:00:00 +0000 UTC,-41.810147,-68.906269,2.93,2.46,93,1014,3.96,4.68,2.98,,,,,-10800,overcast clouds,04n,804,Clouds,326,,1.73
Patagonia,100,1746255600,2025-05-03 07:00:00 +0000 UTC,-41.810147,-68.906269,3.04,2.32,93,1014,4.07,4.79,3.05,0.15,,,,-10800,light rain,10n,500,Rain,326,,1.97
Patagonia,100,1746259200,2025-05-03 08:00:00 +0000 UTC,-41.810147,-68.906269,3.27,2.86,93,1013,4.3,5.05,3.36,0.54,,,,-10800,light rain,10n,500,Rain,327,,1.73
Patagonia,100,1746262800,2025-05-03 09:00:00 +0000 UTC,-41.810147,-68.906269,3.61,3.1,93,1013,4.64,5.3,3.69,0.47,,,,-10800,light rain,10n,500,Rain,323,,1.86
Patagonia,99,1746266400,2025-05-03 10:00:00 +0000 UTC,-41.810147,-68.906269,3.87,2.83,95,1012,4.6,5.2,3.64,0.18,,,,-10800,light rain,10n,500,Rain,321,,2.07
Patagonia,99,1746270000,2025-05-03 11:00:00 +0000 UTC,-41.810147,-68.906269,4.32,2.97,95,1013,5.05,5.72,4.08,0.14,,,,-10800,light rain,10n,500,Rain,325,,2.49
Patagonia,99,1746273600,2025-05-03 12:00:00 +0000 UTC,-41.810147,-68.906269,4.67,3.41,96,1012,5.25,5.93,4.32,0.2,,,,-10800,light rain,10d,500,Rain,325,,2.26
Patagonia,100,1746277200,2025-05-03 13:00:00 +0000 UTC,-41.810147,-68.906269,5.02,3.55,96,1012,5.61,6.27,4.83,0.35,,,,-10800,light rain,10d,500,Rain,325,,2.59
Patagonia,100,1746280800,2025-05-03 14:00:00 +0000 UTC,-41.810147,-68.906269,5.51,3.64,98,1012,5.8,6.47,5.15,0.56,,,,-10800,light rain,10d,500,Rain,328,,2.76
Patagonia,100,1746284400,2025-05-03 15:00:00 +0000 UTC,-41.810147,-68.906269,5.6,3.58,99,1011,5.74,6.53,4.95,0.4,,,,-10800,light rain,10d,500,Rain,327,,2.75
Patagonia,100,1746288000,2025-05-03 16:00:00 +0000 UTC,-41.810147,-68.906269,6.03,4.73,94,1010,6.93,8.03,6.09,0.18,,,,-10800,light rain,10d,500,Rain,321,,3.14
Patagonia,100,1746291600,2025-05-03 17:00:00 +0000 UTC,-41.810147,-68.906269,6.95,5.62,94,1009,7.85,8.89,7.15,0.11,,,,-10800,light rain,10d,500,Rain,313,,3.52
Patagonia,96,1746295200,2025-05-03 18:00:00 +0000 UTC,-41.810147,-68.906269,8.19,4.86,91,1008,9.58,10.68,8.75,0.22,,,,-10800,light rain,10d,500,Rain,278,,14.32
Patagonia,88,1746298800,2025-05-03 19:00:00 +0000 UTC,-41.810147,-68.906269,7.92,7.01,92,1008,9.15,10.3,8.07,0.53,,,,-10800,light rain,10d,500,Rain,294,,3.89
Patagonia,94,1746302400,2025-05-03 20:00:00 +0000 UTC,-41.810147,-68.906269,7.45,6.57,91,1008,8.84,10.05,7.56,0.86,,,,-10800,light rain,10d,500,Rain,292,,4.01
Patagonia,61,1746306000,2025-05-03 21:00:00 +0000 UTC,-41.810147,-68.906269,6.28,4.48,94,1008,7.18,8.31,5.92,0.71,,,,-10800,light rain,10d,500,Rain,282,,4.11
Patagonia,77,1746309600,2025-05-03 22:00:00 +0000 UTC,-41.810147,-68.906269,5.64,2.73,98,1010,5.93,7.1,4.71,0.69,,,,-10800,light rain,10n,500,Rain,256,,4.51
Patagonia,82,1746313200,2025-05-03 23:00:00 +0000 UTC,-41.810147,-68.906269,5.15,2.8,96,1011,5.74,6.97,4.36,0.16,,,,-10800,light rain,10n,500,Rain,241,,3.94
Patagonia,80,1746316800,2025-05-04 00:00:00 +0000 UTC,-41.810147,-68.906269,5.14,2.91,95,1013,5.88,6.61,5.33,0.16,,,,-10800,light rain,10n,500,Rain,236,,4.05
Patagonia,36,1746320400,2025-05-04 01:00:00 +0000 UTC,-41.810147,-68.906269,3.57,1.13,93,1014,4.6,5.28,4.06,0.19,,,,-10800,light rain,10n,500,Rain,235,,4.43
Patagonia,18,1746324000,2025-05-04 02:00:00 +0000 UTC,-41.810147,-68.906269,2.3,-0.31,92,1015,3.47,4.04,3.05,,,,,-10800,few clouds,02n,801,Clouds,232,,4.49
Patagonia,10,1746327600,2025-05-04 03:00:00 +0000 UTC,-41.810147,-68.906269,0.58,-1.76,89,1016,2.2,2.77,1.86,,,,,-10800,sky is clear,01n,800,Clear,231,,4.28
Patagonia,2,1746331200,2025-05-04 04:00:00 +0000 UTC,-41.810147,-68.906269,-1.13,-3.12,85,1017,0.95,1.96,-0.36,,,,,-10800,sky is clear,01n,800,Clear,232,,4.01
Patagonia,4,1746334800,2025-05-04 05:00:00 +0000 UTC,-41.810147,-68.906269,-2.09,-4.59,86,1018,-0.27,0.74,-1.52,,,,,-10800,sky is clear,01n,800,Clear,232,,3.96
Patagonia,3,1746338400,2025-05-04 06:00:00 +0000 UTC,-41.810147,-68.906269,-2.96,-5.64,86,1018,-1.16,-0.09,-2.39,,,,,-10800,sky is clear,01n,800,Clear,231,,3.91
Patagonia,3,1746342000,2025-05-04 07:00:00 +0000 UTC,-41.810147,-68.906269,-2.97,-5.66,86,1019,-1.17,-0.12,-2.45,,,,,-10800,sky is clear,01n,800,Clear,230,,3.92
Patagonia,2,1746345600,2025-05-04 08:00:00 +0000 UTC,-41.810147,-68.906269,-3.57,-5.9,84,1019,-1.49,-0.4,-2.72,,,,,-10800,sky is clear,01n,800,Clear,229,,3.72
Patagonia,2,1746349200,2025-05-04 09:00:00 +0000 UTC,-41.810147,-68.906269,-3.59,-5.9,85,1019,-1.65,-0.59,-2.86,,,,,-10800,sky is clear,01n,800,Clear,228,,3.47
Patagonia,2,1746352800,2025-05-04 10:00:00 +0000 UTC,-41.810147,-68.906269,-3.21,-4.88,84,1020,-1.13,-0.1,-2.29,,,,,-10800,sky is clear,01n,800,Clear,226,,3.02
Patagonia,4,1746356400,2025-05-04 11:00:00 +0000 UTC,-41.810147,-68.906269,-3.84,-5.43,84,1020,-1.77,-0.8,-2.96,,,,,-10800,sky is clear,01n,800,Clear,227,,2.8
Patagonia,3,1746360000,2025-05-04 12:00:00 +0000 UTC,-41.810147,-68.906269,-3.64,-4.9,84,1021,-1.56,-0.68,-2.54,,,,,-10800,sky is clear,01d,800,Clear,231,,2.53
Patagonia,4,1746363600,2025-05-04 13:00:00 +0000 UTC,-41.810147,-68.906269,-1.87,-2.25,84,1021,0.26,1.13,-0.68,,,,,-10800,sky is clear,01d,800,Clear,250,,2.08
Patagonia,0,1746367200,2025-05-04 14:00:00 +0000 UTC,-41.810147,-68.906269,-0.4,0.55,79,1022,2.82,3.74,1.77,,,,,-10800,sky is clear,01d,800,Clear,266,,2.26
Patagonia,2,1746370800,2025-05-04 15:00:00 +0000 UTC,-41.810147,-68.906269,-0.17,1.86,71,1021,4.61,5.58,3.48,,,,,-10800,sky is clear,01d,800,Clear,268,,3.25
Patagonia,14,1746374400,2025-05-04 16:00:00 +0000 UTC,-41.810147,-68.906269,-0.44,3.17,64,1020,5.77,6.77,4.61,,,,,-10800,few clouds,02d,801,Clouds,271,,3.38
Patagonia,69,1746378000,2025-05-04 17:00:00 +0000 UTC,-41.810147,-68.906269,-0.29,4.42,59,1019,7.13,8.09,6.04,,,,,-10800,broken clouds,04d,803,Clouds,275,,4.11
Patagonia,28,1746381600,2025-05-04 18:00:00 +0000 UTC,-41.810147,-68.906269,-0.29,4.75,58,1018,7.39,8.43,6.3,,,,,-10800,scattered clouds,03d,802,Clouds,283,,4.08
Patagonia,72,1746385200,2025-05-04 19:00:00 +0000 UTC,-41.810147,-68.906269,-0.19,4.81,58,1018,7.51,8.56,6.43,,,,,-10800,broken clouds,04d,803,Clouds,283,,4.26
Patagonia,18,1746388800,2025-05-04 20:00:00 +0000 UTC,-41.810147,-68.906269,0,5.07,59,1018,7.49,8.56,6.42,,,,,-10800,few clouds,02d,801,Clouds,291,,3.72
Patagonia,0,1746392400,2025-05-04 21:00:00 +0000 UTC,-41.810147,-68.906269,0.1,4.82,63,1018,6.63,7.71,5.62,,,,,-10800,sky is clear,01d,800,Clear,308,,2.51
Patagonia,23,1746396000,2025-05-04 22:00:00 +0000 UTC,-41.810147,-68.906269,-0.34,1.79,75,1019,3.63,4.75,2.66,,,,,-10800,few clouds,02n,801,Clouds,327,,1.98
Patagonia,80,1746399600,2025-05-04 23:00:00 +0000 UTC,-41.810147,-68.906269,-0.8,0.18,80,1019,2.18,3.31,1.32,,,,,-10800,broken clouds,04n,803,Clouds,330,,1.92
Patagonia,96,1746403200,2025-05-05 00:00:00 +0000 UTC,-41.810147,-68.906269,-1.29,-0.98,82,1020,1.27,2.37,0.47,,,,,-10800,overcast clouds,04n,804,Clouds,331,,2
Patagonia,98,1746406800,2025-05-05 01:00:00 +0000 UTC,-41.810147,-68.906269,-1.44,-1.5,83,1020,0.93,2.01,0,,,,,-10800,overcast clouds,04n,804,Clouds,326,,2.11
Patagonia,100,1746410400,2025-05-05 02:00:00 +0000 UTC,-41.810147,-68.906269,-1.73,-1.74,82,1020,0.76,1.84,-0.27,,,,,-10800,overcast clouds,04n,804,Clouds,324,,2.14
Patagonia,100,1746414000,2025-05-05 03:00:00 +0000 UTC,-41.810147,-68.906269,-1.74,-1.28,80,1020,1.09,2.16,0.14,,,,,-10800,overcast clouds,04n,804,Clouds,329,,2.08
Patagonia,100,1746417600,2025-05-05 04:00:00 +0000 UTC,-41.810147,-68.906269,-1.88,-1.29,79,1020,1.1,2.18,0.08,,,,,-10800,overcast clouds,04n,804,Clouds,341,,2.1
Patagonia,100,1746421200,2025-05-05 05:00:00 +0000 UTC,-41.810147,-68.906269,-1.5,-1.44,81,1020,1.2,2.24,0.34,,,,,-10800,overcast clouds,04n,804,Clouds,350,,2.34
Patagonia,96,1746424800,2025-05-05 06:00:00 +0000 UTC,-41.810147,-68.906269,-1.26,-1.56,83,1019,1.13,2.02,0.24,,,,,-10800,overcast clouds,04n,804,Clouds,347,,2.38
Patagonia,92,1746428400,2025-05-05 07:00:00 +0000 UTC,-41.810147,-68.906269,-1.26,-1.78,84,1020,0.97,1.81,-0.09,,,,,-10800,overcast clouds,04n,804,Clouds,347,,2.41
Patagonia,67,1746432000,2025-05-05 08:00:00 +0000 UTC,-41.810147,-68.906269,-1.46,-2.31,87,1019,0.25,1.05,-1,,,,,-10800,broken clouds,04n,803,Clouds,347,,2.12
Patagonia,24,1746435600,2025-05-05 09:00:00 +0000 UTC,-41.810147,-68.906269,-1.38,-1.22,83,1019,1,1.84,0.1,,,,,-10800,few clouds,02n,801,Clouds,353,,1.94
Patagonia,1,1746439200,2025-05-05 10:00:00 +0000 UTC,-41.810147,-68.906269,-1.58,-2.38,87,1020,0.11,0.96,-0.6,,,,,-10800,sky is clear,01n,800,Clear,5,,2.04
Patagonia,0,1746442800,2025-05-05 11:00:00 +0000 UTC,-41.810147,-68.906269,-1.46,-2.6,88,1020,0.09,0.93,-0.88,,,,,-10800,sky is clear,01n,800,Clear,14,,2.21
Patagonia,1,1746446400,2025-05-05 12:00:00 +0000 UTC,-41.810147,-68.906269,-1.39,-2.63,89,1020,0.02,0.88,-1.05,,,,,-10800,sky is clear,01d,800,Clear,32,,2.16
Patagonia,6,1746450000,2025-05-05 13:00:00 +0000 UTC,-41.810147,-68.906269,-0.58,-0.38,84,1020,1.75,2.55,0.91,,,,,-10800,sky is clear,01d,800,Clear,27,,1.97
Patagonia,89,1746453600,2025-05-05 14:00:00 +0000 UTC,-41.810147,-68.906269,0.04,2.02,74,1019,4.26,4.96,3.47,,,,,-10800,overcast clouds,04d,804,Clouds,4,,2.5
Patagonia,97,1746457200,2025-05-05 15:00:00 +0000 UTC,-41.810147,-68.906269,1.06,3.47,71,1018,5.91,6.59,5.21,,,,,-10800,overcast clouds,04d,804,Clouds,357,,3.19
Patagonia,98,1746460800,2025-05-05 16:00:00 +0000 UTC,-41.810147,-68.906269,1.53,4.59,68,1017,7.03,7.76,6.41,,,,,-10800,overcast clouds,04d,804,Clouds,354,,3.57
Patagonia,87,1746464400,2025-05-05 17:00:00 +0000 UTC,-41.810147,-68.906269,2.01,6.71,62,1015,8.89,9.71,8.15,,,,,-10800,overcast clouds,04d,804,Clouds,352,,3.86
Patagonia,81,1746468000,2025-05-05 18:00:00 +0000 UTC,-41.810147,-68.906269,1.72,7.33,58,1014,9.57,10.54,8.68,,,,,-10800,broken clouds,04d,803,Clouds,344,,4.32
Patagonia,74,1746471600,2025-05-05 19:00:00 +0000 UTC,-41.810147,-68.906269,1.51,9.2,53,1013,10.69,11.77,9.73,,,,,-10800,broken clouds,04d,803,Clouds,338,,4.53
Patagonia,45,1746475200,2025-05-05 20:00:00 +0000 UTC,-41.810147,-68.906269,0.7,9.42,49,1012,10.99,12.11,9.92,,,,,-10800,scattered clouds,03d,802,Clouds,335,,4.2
Patagonia,23,1746478800,2025-05-05 21:00:00 +0000 UTC,-41.810147,-68.906269,0.31,8.14,51,1012,9.97,10.98,9.01,,,,,-10800,few clouds,02d,801,Clouds,329,,3.62
Patagonia,0,1746482400,2025-05-05 22:00:00 +0000 UTC,-41.810147,-68.906269,-0.05,5.86,57,1012,7.93,8.85,7.11,,,,,-10800,sky is clear,01n,800,Clear,320,,3.27
Patagonia,0,1746486000,2025-05-05 23:00:00 +0000 UTC,-41.810147,-68.906269,-0.21,4.92,60,1012,6.98,7.8,6.29,,,,,-10800,sky is clear,01n,800,Clear,320,,2.94
Patagonia,0,1746489600,2025-05-06 00:00:00 +0000 UTC,-41.810147,-68.906269,-0.13,4.51,62,1013,6.61,7.44,5.83,,,,,-10800,sky is clear,01n,800,Clear,329,,2.9
Patagonia,1,1746493200,2025-05-06 01:00:00 +0000 UTC,-41.810147,-68.906269,-0.05,4.25,63,1012,6.47,7.3,5.54,,,,,-10800,sky is clear,01n,800,Clear,335,,3.03
Patagonia,0,1746496800,2025-05-06 02:00:00 +0000 UTC,-41.810147,-68.906269,0.92,4.09,68,1013,6.39,7.14,5.21,,,,,-10800,sky is clear,01n,800,Clear,337,,3.12
Patagonia,2,1746500400,2025-05-06 03:00:00 +0000 UTC,-41.810147,-68.906269,1.57,2.98,75,1012,5.65,6.53,4.4,,,,,-10800,sky is clear,01n,800,Clear,337,,3.45
Patagonia,14,1746504000,2025-05-06 04:00:00 +0000 UTC,-41.810147,-68.906269,1.47,2.39,77,1012,5.17,6.14,3.87,,,,,-10800,few clouds,02n,801,Clouds,338,,3.47
Patagonia,26,1746507600,2025-05-06 05:00:00 +0000 UTC,-41.810147,-68.906269,0.32,0.36,80,1011,3.44,4.39,2.09,,,,,-10800,scattered clouds,03n,802,Clouds,339,,3.37
Patagonia,37,1746511200,2025-05-06 06:00:00 +0000 UTC,-41.810147,-68.906269,0.42,0.59,80,1011,3.54,4.48,2.2,,,,,-10800,scattered clouds,03n,802,Clouds,342,,3.22
Patagonia,47,1746514800,2025-05-06 07:00:00 +0000 UTC,-41.810147,-68.906269,-0.07,0.26,79,1010,3.2,4.15,1.91,,,,,-10800,scattered clouds,03n,802,Clouds,342,,3.11
Patagonia,71,1746518400,2025-05-06 08:00:00 +0000 UTC,-41.810147,-68.906269,-0.22,0.15,79,1009,3.03,4.04,1.66,,,,,-10800,broken clouds,04n,803,Clouds,340,,2.99
Patagonia,94,1746522000,2025-05-06 09:00:00 +0000 UTC,-41.810147,-68.906269,-0.02,0.64,78,1008,3.44,3.96,2.86,,,,,-10800,overcast clouds,04n,804,Clouds,340,,2.99
Patagonia,97,1746525600,2025-05-06 10:00:00 +0000 UTC,-41.810147,-68.906269,-1.05,-0.32,76,1008,2.61,3.53,1.26,,,,,-10800,overcast clouds,04n,804,Clouds,343,,2.95
Patagonia,100,1746529200,2025-05-06 11:00:00 +0000 UTC,-41.810147,-68.906269,-0.73,0.04,76,1008,2.98,3.53,2.4,,,,,-10800,overcast clouds,04n,804,Clouds,342,,3.05
Patagonia,90,1746532800,2025-05-06 12:00:00 +0000 UTC,-41.810147,-68.906269,-0.91,0.24,74,1008,3.15,4.08,1.94,,,,,-10800,overcast clouds,04d,804,Clouds,330,,3.06
Patagonia,97,1746536400,2025-05-06 13:00:00 +0000 UTC,-41.810147,-68.906269,-0.05,0.21,77,1009,3.59,4.44,2.83,0.4,,,,-10800,light rain,10d,500,Rain,316,,3.87
Patagonia,93,1746540000,2025-05-06 14:00:00 +0000 UTC,-41.810147,-68.906269,1.63,-0.08,89,1009,3.27,3.99,2.23,0.62,,,,-10800,light rain,10d,500,Rain,302,,3.7
Patagonia,100,1746543600,2025-05-06 15:00:00 +0000 UTC,-41.810147,-68.906269,2.5,0.37,88,1009,4.31,5.11,3.48,0.23,,,,-10800,light rain,10d,500,Rain,286,,5.21
Patagonia,100,1746547200,2025-05-06 16:00:00 +0000 UTC,-41.810147,-68.906269,2.39,2.28,79,1009,5.74,6.45,4.85,,,,,-10800,overcast clouds,04d,804,Clouds,292,,4.97
Patagonia,92,1746550800,2025-05-06 17:00:00 +0000 UTC,-41.810147,-68.906269,1.75,1.15,79,1009,5.09,5.9,4.25,,,,,-10800,overcast clouds,04d,804,Clouds,295,,5.66
Patagonia,49,1746554400,2025-05-06 18:00:00 +0000 UTC,-41.810147,-68.906269,0.29,1.97,66,1008,6.16,7.16,5.32,,,,,-10800,scattered clouds,03d,802,Clouds,288,,7.1
Patagonia,39,1746558000,2025-05-06 19:00:00 +0000 UTC,-41.810147,-68.906269,-0.85,2.75,57,1008,6.96,8.08,5.95,0.61,,,,-10800,light rain,10d,500,Rain,280,,7.91
Patagonia,24,1746561600,2025-05-06 20:00:00 +0000 UTC,-41.810147,-68.906269,-1.52,2.62,55,1009,6.67,7.84,5.48,,,,,-10800,few clouds,02d,801,Clouds,283,,7.11
Patagonia,36,1746565200,2025-05-06 21:00:00 +0000 UTC,-41.810147,-68.906269,-1.44,1.74,59,1010,5.75,6.79,4.56,,,,,-10800,scattered clouds,03d,802,Clouds,287,,6.28
Patagonia,5,1746568800,2025-05-06 22:00:00 +0000 UTC,-41.810147,-68.906269,-1.19,0.13,67,1010,4.23,5.32,3.15,,,,,-10800,sky is clear,01n,800,Clear,286,,5.51
Patagonia,2,1746572400,2025-05-06 23:00:00 +0000 UTC,-41.810147,-68.906269,-1.1,-0.11,69,1011,3.92,4.88,2.9,,,,,-10800,sky is clear,01n,800,Clear,285,,5.19
Patagonia,4,1746576000,2025-05-07 00:00:00 +0000 UTC,-41.810147,-68.906269,-1.21,-0.59,71,1011,3.38,4.27,2.47,,,,,-10800,sky is clear,01n,800,Clear,283,,4.81
Patagonia,38,1746579600,2025-05-07 01:00:00 +0000 UTC,-41.810147,-68.906269,-1.39,-0.61,70,1012,3.37,4.24,2.51,,,,,-10800,scattered clouds,03n,802,Clouds,283,,4.82
Patagonia,10,1746583200,2025-05-07 02:00:00 +0000 UTC,-41.810147,-68.906269,-0.82,-0.39,73,1012,3.45,4.28,2.64,,,,,-10800,sky is clear,01n,800,Clear,284,,4.59
Patagonia,0,1746586800,2025-05-07 03:00:00 +0000 UTC,-41.810147,-68.906269,-0.54,-0.73,76,1012,3.2,3.98,2.48,,,,,-10800,sky is clear,01n,800,Clear,289,,4.65
Patagonia,0,1746590400,2025-05-07 04:00:00 +0000 UTC,-41.810147,-68.906269,-0.85,-2.21,80,1012,2.12,2.86,1.42,,,,,-10800,sky is clear,01n,800,Clear,296,,4.9
Patagonia,4,1746594000,2025-05-07 05:00:00 +0000 UTC,-41.810147,-68.906269,-0.95,-2.58,81,1012,1.83,2.56,1.15,,,,,-10800,sky is clear,01n,800,Clear,297,,4.91
Patagonia,11,1746597600,2025-05-07 06:00:00 +0000 UTC,-41.810147,-68.906269,-0.7,-2.45,83,1012,1.78,2.46,1.05,,,,,-10800,few clouds,02n,801,Clouds,297,,4.58
Patagonia,24,1746601200,2025-05-07 07:00:00 +0000 UTC,-41.810147,-68.906269,-0.66,-2.37,84,1012,1.66,2.38,0.88,,,,,-10800,few clouds,02n,801,Clouds,299,,4.19
Patagonia,37,1746604800,2025-05-07 08:00:00 +0000 UTC,-41.810147,-68.906269,0.11,-1.35,85,1012,2.37,3.11,1.52,,,,,-10800,scattered clouds,03n,802,Clouds,303,,3.97
Patagonia,69,1746608400,2025-05-07 09:00:00 +0000 UTC,-41.810147,-68.906269,0.06,-1.45,86,1011,2.15,2.88,1.29,,,,,-10800,broken clouds,04n,803,Clouds,309,,3.71
Patagonia,76,1746612000,2025-05-07 10:00:00 +0000 UTC,-41.810147,-68.906269,-0.11,-1.39,86,1011,1.96,2.64,1.12,,,,,-10800,broken clouds,04n,803,Clouds,318,,3.31
Patagonia,84,1746615600,2025-05-07 11:00:00 +0000 UTC,-41.810147,-68.906269,-0.39,-1.33,85,1011,1.8,2.48,0.97,,,,,-10800,broken clouds,04n,803,Clouds,321,,2.99
Patagonia,76,1746619200,2025-05-07 12:00:00 +0000 UTC,-41.810147,-68.906269,-0.62,-0.91,81,1012,2.21,2.92,1.41,,,,,-10800,broken clouds,04d,803,Clouds,322,,3.08
Patagonia,72,1746622800,2025-05-07 13:00:00 +0000 UTC,-41.810147,-68.906269,-0.63,0.18,76,1012,3.1,3.81,2.4,,,,,-10800,broken clouds,04d,803,Clouds,326,,3.06
Patagonia,92,1746626400,2025-05-07 14:00:00 +0000 UTC,-41.810147,-68.906269,-0.45,0.8,71,1011,4.27,5.04,3.51,,,,,-10800,overcast clouds,04d,804,Clouds,329,,4.29
Patagonia,92,1746630000,2025-05-07 15:00:00 +0000 UTC,-41.810147,-68.906269,0.16,1.67,69,1010,5.38,6.21,4.56,,,,,-10800,overcast clouds,04d,804,Clouds,332,,5.31
Patagonia,100,1746633600,2025-05-07 16:00:00 +0000 UTC,-41.810147,-68.906269,0.13,2.83,63,1009,6.67,7.52,5.91,,,,,-10800,overcast clouds,04d,804,Clouds,327,,6.51
Patagonia,98,1746637200,2025-05-07 17:00:00 +0000 UTC,-41.810147,-68.906269,-0.11,3.92,58,1008,7.6,8.44,6.69,,,,,-10800,overcast clouds,04d,804,Clouds,322,,6.81
Patagonia,99,1746640800,2025-05-07 18:00:00 +0000 UTC,-41.810147,-68.906269,-0.06,4.35,57,1007,7.92,8.8,6.88,,,,,-10800,overcast clouds,04d,804,Clouds,317,,6.74
Patagonia,99,1746644400,2025-05-07 19:00:00 +0000 UTC,-41.810147,-68.906269,0.13,4.24,58,1007,7.87,8.83,6.83,,,,,-10800,overcast clouds,04d,804,Clouds,313,,6.88
Patagonia,96,1746648000,2025-05-07 20:00:00 +0000 UTC,-41.810147,-68.906269,0.22,4.1,60,1007,7.47,8.5,6.49,,,,,-10800,overcast clouds,04d,804,Clouds,314,,5.81
Patagonia,93,1746651600,2025-05-07 21:00:00 +0000 UTC,-41.810147,-68.906269,0.41,3.5,64,1007,6.73,7.78,5.93,,,,,-10800,overcast clouds,04d,804,Clouds,317,,4.99
Patagonia,72,1746655200,2025-05-07 22:00:00 +0000 UTC,-41.810147,-68.906269,0.47,2.52,69,1007,5.71,6.77,4.83,,,,,-10800,broken clouds,04n,803,Clouds,315,,4.4
Patagonia,49,1746658800,2025-05-07 23:00:00 +0000 UTC,-41.810147,-68.906269,0.35,2.15,71,1008,5.17,6.15,4.43,,,,,-10800,scattered clouds,03n,802,Clouds,313,,3.85
Patagonia,45,1746662400,2025-05-08 00:00:00 +0000 UTC,-41.810147,-68.906269,0.48,1.7,74,1009,4.71,5.73,3.95,,,,,-10800,scattered clouds,03n,802,Clouds,309,,3.67
Patagonia,65,1746666000,2025-05-08 01:00:00 +0000 UTC,-41.810147,-68.906269,1.12,1.31,79,1010,4.44,5.37,3.67,,,,,-10800,broken clouds,04n,803,Clouds,305,,3.77
Patagonia,55,1746669600,2025-05-08 02:00:00 +0000 UTC,-41.810147,-68.906269,1.25,0.7,83,1010,3.87,4.77,3.04,,,,,-10800,broken clouds,04n,803,Clouds,305,,3.63
Patagonia,60,1746673200,2025-05-08 03:00:00 +0000 UTC,-41.810147,-68.906269,1.23,0.29,86,1011,3.34,4.3,2.6,0.2,,,,-10800,light rain,10n,500,Rain,304,,3.3
Patagonia,50,1746676800,2025-05-08 04:00:00 +0000 UTC,-41.810147,-68.906269,1.32,0.1,89,1011,2.95,3.88,2.09,0.15,,,,-10800,light rain,10n,500,Rain,298,,2.93
Patagonia,50,1746680400,2025-05-08 05:00:00 +0000 UTC,-41.810147,-68.906269,1.46,0.55,90,1012,2.94,3.91,2.1,0.1,,,,-10800,light rain,10n,500,Rain,289,,2.4
Patagonia,72,1746684000,2025-05-08 06:00:00 +0000 UTC,-41.810147,-68.906269,0.97,0.2,91,1012,2.29,3.22,1.46,,,,,-10800,broken clouds,04n,803,Clouds,285,,2.01
Patagonia,90,1746687600,2025-05-08 07:00:00 +0000 UTC,-41.810147,-68.906269,1.01,0.3,92,1012,2.17,3.22,1.36,,,,,-10800,overcast clouds,04n,804,Clouds,286,,1.81
Patagonia,85,1746691200,2025-05-08 08:00:00 +0000 UTC,-41.810147,-68.906269,0.92,0.06,93,1012,1.93,3.02,1.12,0.17,,,,-10800,light rain,10n,500,Rain,287,,1.78
Patagonia,78,1746694800,2025-05-08 09:00:00 +0000 UTC,-41.810147,-68.906269,0.82,0.19,93,1012,1.83,2.96,0.93,,,0.3,,-10800,light snow,13n,600,Snow,270,,1.6
Patagonia,60,1746698400,2025-05-08 10:00:00 +0000 UTC,-41.810147,-68.906269,0.26,-0.59,96,1012,0.82,2.09,-0.18,,,0.29,,-10800,light snow,13n,600,Snow,226,,1.36
Patagonia,76,1746702000,2025-05-08 11:00:00 +0000 UTC,-41.810147,-68.906269,0.92,0.12,96,1012,1.49,2.64,0.6,,,0.3,,-10800,light snow,13n,600,Snow,207,,1.39
Patagonia,78,1746705600,2025-05-08 12:00:00 +0000 UTC,-41.810147,-68.906269,1.39,1.96,96,1013,1.96,3.07,0.89,0.23,,,,-10800,light rain,10d,500,Rain,213,,0.96
Patagonia,87,1746709200,2025-05-08 13:00:00 +0000 UTC,-41.810147,-68.906269,1.81,2.53,95,1013,2.53,3.59,1.46,0.1,,,,-10800,light rain,10d,500,Rain,270,,0.91
Patagonia,98,1746712800,2025-05-08 14:00:00 +0000 UTC,-41.810147,-68.906269,2.19,2.34,86,1013,4.32,5.37,3.11,0.12,,,,-10800,light rain,10d,500,Rain,295,,2.23
Patagonia,100,1746716400,2025-05-08 15:00:00 +0000 UTC,-41.810147,-68.906269,2.68,1.86,86,1012,4.82,5.72,3.64,0.12,,,,-10800,light rain,10d,500,Rain,291,,3.63
